"site_name","habitat_type","year","value","climate_variable"
"University of Redlands","Urban",1897,346.328002929688,"ppt"
"University of Redlands","Urban",1898,151.689010620117,"ppt"
"University of Redlands","Urban",1899,213.771011352539,"ppt"
"University of Redlands","Urban",1900,260.631011962891,"ppt"
"University of Redlands","Urban",1901,257.278015136719,"ppt"
"University of Redlands","Urban",1902,292.232025146484,"ppt"
"University of Redlands","Urban",1903,315.197021484375,"ppt"
"University of Redlands","Urban",1904,239.144012451172,"ppt"
"University of Redlands","Urban",1905,537.611999511719,"ppt"
"University of Redlands","Urban",1906,514.194030761719,"ppt"
"University of Redlands","Urban",1907,404.960021972656,"ppt"
"University of Redlands","Urban",1908,320.719024658203,"ppt"
"University of Redlands","Urban",1909,451.376007080078,"ppt"
"University of Redlands","Urban",1910,166.847015380859,"ppt"
"University of Redlands","Urban",1911,364.890014648438,"ppt"
"University of Redlands","Urban",1912,285.775024414062,"ppt"
"University of Redlands","Urban",1913,295.933013916016,"ppt"
"University of Redlands","Urban",1914,494.826019287109,"ppt"
"University of Redlands","Urban",1915,503.705017089844,"ppt"
"University of Redlands","Urban",1916,509.454010009766,"ppt"
"University of Redlands","Urban",1917,195.041015625,"ppt"
"University of Redlands","Urban",1918,407.985015869141,"ppt"
"University of Redlands","Urban",1919,304.637023925781,"ppt"
"University of Redlands","Urban",1920,380.014007568359,"ppt"
"University of Redlands","Urban",1921,581.763000488281,"ppt"
"University of Redlands","Urban",1922,437.830017089844,"ppt"
"University of Redlands","Urban",1923,282.166015625,"ppt"
"University of Redlands","Urban",1924,284.309020996094,"ppt"
"University of Redlands","Urban",1925,288.397003173828,"ppt"
"University of Redlands","Urban",1926,449.001007080078,"ppt"
"University of Redlands","Urban",1927,526.796020507812,"ppt"
"University of Redlands","Urban",1928,244.964004516602,"ppt"
"University of Redlands","Urban",1929,183.722015380859,"ppt"
"University of Redlands","Urban",1930,442.200012207031,"ppt"
"University of Redlands","Urban",1931,493.057037353516,"ppt"
"University of Redlands","Urban",1932,361.800018310547,"ppt"
"University of Redlands","Urban",1933,277.555999755859,"ppt"
"University of Redlands","Urban",1934,289.515014648438,"ppt"
"University of Redlands","Urban",1935,312.110015869141,"ppt"
"University of Redlands","Urban",1936,531.179016113281,"ppt"
"University of Redlands","Urban",1937,458.164031982422,"ppt"
"University of Redlands","Urban",1938,539.079040527344,"ppt"
"University of Redlands","Urban",1939,374.424011230469,"ppt"
"University of Redlands","Urban",1940,482.774017333984,"ppt"
"University of Redlands","Urban",1941,632.180053710938,"ppt"
"University of Redlands","Urban",1942,205.714004516602,"ppt"
"University of Redlands","Urban",1943,583.908020019531,"ppt"
"University of Redlands","Urban",1944,395.680023193359,"ppt"
"University of Redlands","Urban",1945,357.946014404297,"ppt"
"University of Redlands","Urban",1946,305.100006103516,"ppt"
"University of Redlands","Urban",1947,128.628005981445,"ppt"
"University of Redlands","Urban",1948,219.898010253906,"ppt"
"University of Redlands","Urban",1949,256.546997070312,"ppt"
"University of Redlands","Urban",1950,198.014007568359,"ppt"
"University of Redlands","Urban",1951,338.130004882812,"ppt"
"University of Redlands","Urban",1952,494.676025390625,"ppt"
"University of Redlands","Urban",1953,149.094009399414,"ppt"
"University of Redlands","Urban",1954,373.147003173828,"ppt"
"University of Redlands","Urban",1955,239.433013916016,"ppt"
"University of Redlands","Urban",1956,210.822006225586,"ppt"
"University of Redlands","Urban",1957,375.340026855469,"ppt"
"University of Redlands","Urban",1958,399.345031738281,"ppt"
"University of Redlands","Urban",1959,191.131011962891,"ppt"
"University of Redlands","Urban",1960,235.838012695312,"ppt"
"University of Redlands","Urban",1961,128.710998535156,"ppt"
"University of Redlands","Urban",1962,242.38801574707,"ppt"
"University of Redlands","Urban",1963,357.922027587891,"ppt"
"University of Redlands","Urban",1964,219.101013183594,"ppt"
"University of Redlands","Urban",1965,467.956024169922,"ppt"
"University of Redlands","Urban",1966,312.828002929688,"ppt"
"University of Redlands","Urban",1967,317.313018798828,"ppt"
"University of Redlands","Urban",1968,168.484008789062,"ppt"
"University of Redlands","Urban",1969,620.841003417969,"ppt"
"University of Redlands","Urban",1970,309.788024902344,"ppt"
"University of Redlands","Urban",1971,208.040008544922,"ppt"
"University of Redlands","Urban",1972,134.276000976562,"ppt"
"University of Redlands","Urban",1973,301.441009521484,"ppt"
"University of Redlands","Urban",1974,286.731018066406,"ppt"
"University of Redlands","Urban",1975,201.033004760742,"ppt"
"University of Redlands","Urban",1976,293.832000732422,"ppt"
"University of Redlands","Urban",1977,316.182006835938,"ppt"
"University of Redlands","Urban",1978,671.129028320312,"ppt"
"University of Redlands","Urban",1979,347.106018066406,"ppt"
"University of Redlands","Urban",1980,560.361022949219,"ppt"
"University of Redlands","Urban",1981,200.13801574707,"ppt"
"University of Redlands","Urban",1982,456.451019287109,"ppt"
"University of Redlands","Urban",1983,634.319030761719,"ppt"
"University of Redlands","Urban",1984,180.915008544922,"ppt"
"University of Redlands","Urban",1985,170.118011474609,"ppt"
"University of Redlands","Urban",1986,282.667022705078,"ppt"
"University of Redlands","Urban",1987,265.152008056641,"ppt"
"University of Redlands","Urban",1988,225.363006591797,"ppt"
"University of Redlands","Urban",1989,145.635009765625,"ppt"
"University of Redlands","Urban",1990,181.165008544922,"ppt"
"University of Redlands","Urban",1991,383.047027587891,"ppt"
"University of Redlands","Urban",1992,456.585021972656,"ppt"
"University of Redlands","Urban",1993,616.739013671875,"ppt"
"University of Redlands","Urban",1994,252.035018920898,"ppt"
"University of Redlands","Urban",1995,517.06201171875,"ppt"
"University of Redlands","Urban",1996,345.427001953125,"ppt"
"University of Redlands","Urban",1997,295.9580078125,"ppt"
"University of Redlands","Urban",1998,554.370056152344,"ppt"
"University of Redlands","Urban",1999,108.05500793457,"ppt"
"University of Redlands","Urban",2000,216.897003173828,"ppt"
"University of Redlands","Urban",2001,273.106018066406,"ppt"
"University of Redlands","Urban",2002,151.954010009766,"ppt"
"University of Redlands","Urban",2003,330.054016113281,"ppt"
"University of Redlands","Urban",2004,384.508026123047,"ppt"
"University of Redlands","Urban",2005,442.825012207031,"ppt"
"University of Redlands","Urban",2006,229.414016723633,"ppt"
"University of Redlands","Urban",2007,168.232009887695,"ppt"
"University of Redlands","Urban",2008,279.896026611328,"ppt"
"University of Redlands","Urban",2009,164.071014404297,"ppt"
"University of Redlands","Urban",2010,617.946044921875,"ppt"
"University of Redlands","Urban",2011,234.617004394531,"ppt"
"University of Redlands","Urban",2012,228.231094360352,"ppt"
"University of Redlands","Urban",2013,171.243011474609,"ppt"
"University of Redlands","Urban",2014,253.385009765625,"ppt"
"University of Redlands","Urban",2015,198.547012329102,"ppt"
"University of Redlands","Urban",2016,303.258026123047,"ppt"
"University of Redlands","Urban",2017,249.824005126953,"ppt"
"University of Redlands","Urban",2018,244.144012451172,"ppt"
"University of Redlands","Urban",2019,522.348022460938,"ppt"
"University of Redlands","Urban",2020,304.802978515625,"ppt"
"University of Redlands","Urban",2021,269.328186035156,"ppt"
"University of Redlands","Urban",2022,144.939392089844,"ppt"
"University of Redlands","Urban",2023,515.955017089844,"ppt"
"University of Redlands","Urban",2024,400.393005371094,"ppt"
"University of Redlands","Urban",2025,308.839996337891,"ppt"
